514	42810
257	392	41
268	329	25
129	481	44
204	287	39
28	427	9
47	319	11
319	375	18
329	337	8
23	372	34
337	390	37
130	183	22
155	318	24
60	491	5
196	441	36
198	273	24
176	444	4
36	353	1
321	491	16
409	497	2
298	357	24
233	256	4
472	487	36
409	410	13
76	172	35
49	291	24
282	474	25
229	334	16
88	321	27
165	460	46
47	339	25
164	324	41
219	320	37
18	22	9
320	415	36
110	127	30
152	430	26
150	237	49
123	170	31
177	210	23
298	373	29
155	466	6
232	293	38
76	435	34
240	276	12
74	142	5
50	507	19
209	249	44
392	406	43
291	461	50
429	441	13
2	98	37
309	373	9
62	245	2
140	277	30
91	509	38
194	323	34
298	380	46
117	337	2
223	269	24
264	269	48
112	337	30
36	87	47
162	295	9
423	496	29
413	417	5
78	379	30
365	449	45
274	502	26
213	336	50
46	168	41
69	134	17
113	428	24
8	373	11
65	461	33
100	358	23
123	371	50
96	274	44
359	405	12
10	81	11
144	209	21
46	400	36
66	126	28
272	273	25
15	70	9
114	151	47
147	360	7
336	488	7
159	369	46
296	346	5
407	506	46
8	252	20
7	196	47
78	239	3
316	505	13
266	497	39
173	448	38
35	253	20
184	340	38
103	442	37
262	387	42
208	387	42
174	184	9
221	283	21
98	238	30
102	494	12
237	378	38
202	339	25
187	428	45
315	428	4
160	212	28
150	498	30
5	119	38
334	482	11
191	495	7
37	173	18
145	343	22
30	217	43
124	461	21
321	408	23
140	443	40
95	358	48
250	514	42
220	361	24
213	502	27
221	448	24
162	308	50
69	380	32
135	416	47
162	227	30
122	417	7
94	416	34
232	381	34
131	473	22
47	184	33
128	135	27
478	499	21
39	380	40
95	240	47
188	263	1
458	506	47
240	295	44
45	501	22
137	339	39
138	252	29
304	484	33
263	491	25
365	413	44
4	238	40
54	386	43
383	462	28
16	511	48
113	258	33
208	472	7
229	368	33
142	302	45
31	40	14
110	376	34
117	342	9
379	398	24
222	224	6
62	151	7
13	373	24
326	488	14
78	96	32
252	349	3
132	136	32
218	242	20
336	492	1
388	410	16
258	263	21
185	240	31
21	93	30
139	224	29
144	259	2
215	217	32
72	187	31
418	495	22
10	219	27
433	512	49
50	216	8
382	407	20
52	166	41
83	495	38
425	476	29
191	247	49
151	503	23
120	396	15
192	407	22
195	399	25
202	337	16
157	488	3
427	460	29
183	364	43
316	467	24
367	375	7
258	389	13
101	452	10
225	372	22
295	310	33
156	217	10
143	379	8
500	501	1
294	511	1
75	507	2
482	484	33
211	472	33
320	382	37
409	424	37
299	341	34
160	410	24
161	283	22
260	352	42
424	496	37
79	263	14
373	464	3
97	320	43
428	505	16
163	292	47
91	299	26
343	468	10
341	470	8
481	505	32
208	319	6
42	64	3
233	389	32
44	260	38
182	449	35
216	501	12
47	229	50
45	138	29
42	286	2
284	412	38
448	487	27
183	281	18
19	403	28
429	465	5
82	251	44
22	472	48
1	161	40
294	433	34
130	237	33
204	306	14
181	410	39
214	221	46
221	409	27
255	394	48
58	266	31
240	247	25
314	471	24
317	368	33
406	462	20
285	470	31
341	434	33
153	349	7
6	13	11
68	93	10
77	160	43
128	410	18
295	351	6
103	319	17
294	401	36
477	498	39
293	298	7
174	245	7
168	233	30
42	191	13
22	479	40
75	442	37
228	284	14
328	379	22
178	402	2
31	291	11
84	463	16
157	275	23
145	427	29
216	414	23
365	507	6
165	263	49
440	452	45
271	328	27
65	203	28
378	403	37
344	459	6
96	100	31
243	339	8
293	408	22
144	247	35
398	403	50
7	255	29
78	479	27
128	312	30
232	341	35
216	289	31
184	208	23
312	508	1
280	415	30
168	403	31
131	367	23
302	442	25
20	323	4
419	458	29
67	182	32
93	257	10
22	162	12
202	288	15
112	463	13
93	425	37
169	444	49
339	487	3
106	393	44
160	163	50
46	136	3
260	497	42
112	118	37
88	223	31
223	364	33
390	414	12
178	368	12
15	185	8
218	377	46
284	511	39
387	498	24
314	330	24
307	481	6
42	348	45
152	504	18
349	450	10
14	77	11
332	370	33
365	374	22
152	487	36
17	431	41
177	314	20
296	378	26
218	223	43
404	478	20
190	286	34
69	473	25
21	126	12
73	92	9
38	228	29
187	266	10
332	505	45
286	474	32
112	335	24
418	434	23
224	414	23
37	513	28
33	60	31
295	496	30
269	285	1
61	413	12
99	238	3
92	500	48
15	511	37
169	230	49
295	387	38
16	127	43
142	377	5
255	374	26
13	471	1
124	287	11
36	159	16
9	26	19
111	142	8
51	217	2
243	428	6
185	435	17
333	334	17
68	119	45
50	409	26
394	460	31
381	502	36
218	278	31
269	409	2
480	496	41
262	295	15
321	350	17
127	421	1
39	349	44
272	481	44
197	353	40
81	106	43
110	290	6
1	326	18
49	293	22
269	507	6
146	199	25
359	435	24
19	349	8
394	425	31
92	109	34
44	293	29
42	430	47
4	129	25
32	328	29
305	433	19
68	333	14
376	477	19
163	502	2
364	401	26
82	140	34
58	395	40
91	125	2
83	414	41
184	329	39
96	128	30
248	390	44
5	344	2
213	510	29
212	248	24
112	251	19
27	496	9
43	393	33
90	111	36
252	496	2
102	264	11
331	434	22
269	279	6
94	434	50
83	478	26
67	116	13
322	452	22
336	364	32
144	200	5
454	486	24
239	272	47
64	215	11
14	312	24
245	280	36
183	405	17
299	418	1
227	399	50
92	107	4
203	370	11
281	284	30
177	245	3
269	343	27
104	413	10
268	470	17
192	251	43
159	454	27
182	360	32
152	258	26
87	349	37
113	409	36
147	379	47
298	403	25
201	486	27
50	129	16
267	457	42
118	233	24
447	505	7
148	331	39
353	450	15
25	175	4
301	302	37
31	183	11
48	456	2
146	382	17
23	328	32
108	407	3
123	373	1
99	439	16
134	457	21
41	216	4
219	341	28
253	495	31
242	405	43
260	384	17
353	472	34
111	366	27
219	297	49
407	492	23
36	451	5
407	502	24
19	209	8
287	443	37
121	349	24
25	512	20
390	438	14
116	361	12
162	458	23
1	261	3
81	233	31
219	235	5
237	397	12
152	493	21
54	481	47
32	219	34
111	315	37
111	252	23
344	475	25
371	393	23
209	381	48
170	464	32
29	250	42
445	494	20
109	352	32
215	489	6
64	400	48
22	268	8
199	374	11
84	432	7
39	265	40
99	386	21
95	224	26
1	404	21
185	423	38
5	208	18
90	296	39
44	367	20
102	354	36
129	209	34
165	174	16
62	489	48
417	498	42
236	467	50
16	389	11
188	466	32
213	244	20
84	422	4
314	442	40
329	380	21
60	162	15
73	214	5
82	404	25
54	170	48
39	172	1
117	308	3
196	292	2
231	356	10
36	442	32
156	195	3
53	409	25
230	501	2
114	255	20
126	510	48
26	48	3
53	324	14
19	378	21
485	487	49
260	452	33
385	486	22
31	207	28
201	379	33
273	514	29
362	430	35
203	286	47
308	467	49
122	398	8
21	376	40
208	308	26
290	456	5
329	393	24
113	475	39
92	471	3
323	353	29
16	297	8
32	257	50
48	378	17
181	484	22
5	196	30
160	203	23
82	358	13
352	413	48
261	409	32
142	502	42
30	311	5
217	408	33
47	139	43
205	412	23
488	493	4
86	509	44
118	170	44
48	49	47
145	199	30
56	118	47
314	394	22
97	430	48
153	444	38
23	219	5
163	222	11
22	113	12
135	302	35
124	255	31
13	158	45
358	463	3
37	67	42
224	377	33
230	404	16
135	336	33
425	449	42
362	482	7
3	421	38
88	209	38
182	429	48
90	512	22
263	429	49
305	387	26
299	402	18
461	478	23
149	283	48
7	357	3
108	454	4
298	397	23
27	462	11
20	266	50
113	451	7
83	266	50
54	359	3
254	290	46
84	141	45
3	288	14
133	353	31
188	392	35
25	343	37
383	401	42
49	271	36
84	288	5
362	502	16
283	453	36
118	309	23
80	503	38
251	404	11
78	350	2
161	492	44
365	474	31
98	158	10
26	321	17
102	501	29
184	447	3
237	309	40
103	437	46
285	359	38
38	499	28
58	375	30
240	385	5
166	426	16
126	397	43
393	403	36
111	417	30
252	282	30
154	462	42
331	349	48
4	77	48
312	481	20
297	403	39
149	328	21
81	437	8
342	455	11
84	171	23
143	322	20
31	461	49
76	466	28
3	152	5
93	284	9
25	474	13
16	197	6
225	245	14
247	259	2
294	514	32
195	218	44
366	414	10
172	278	19
103	424	47
196	475	36
279	477	28
319	336	28
9	502	26
178	250	26
386	417	37
119	299	36
106	397	19
293	422	9
94	452	3
314	510	45
76	211	6
338	367	39
8	165	29
240	254	47
399	499	24
336	337	47
277	385	50
215	247	47
239	414	36
38	111	16
206	429	50
127	154	2
54	338	11
4	73	19
163	447	22
126	367	12
402	458	28
350	487	21
408	428	33
92	221	43
59	267	16
192	329	47
38	404	35
281	312	44
37	415	9
76	152	4
371	470	32
122	493	4
124	156	19
117	438	9
458	504	41
387	478	14
52	376	44
287	305	23
170	484	37
14	476	15
377	456	17
251	472	49
15	514	25
65	390	39
295	342	48
97	146	8
192	265	18
106	109	29
308	376	32
442	481	29
15	260	28
306	343	32
133	299	34
51	347	39
54	224	35
50	400	22
95	465	12
357	504	14
6	206	35
294	408	28
112	278	16
269	448	50
182	300	18
10	75	12
20	197	26
64	447	9
184	209	49
365	482	27
135	224	15
182	481	19
175	298	26
66	329	34
347	512	12
278	390	47
240	249	28
125	155	17
146	492	10
456	459	8
105	240	46
137	175	35
114	159	40
207	264	49
279	424	14
11	324	36
158	387	20
257	312	7
8	143	21
31	101	23
72	514	44
78	425	18
219	243	38
164	337	25
374	493	31
207	220	36
6	186	19
65	289	21
27	429	9
173	174	50
96	425	16
9	35	31
115	295	36
417	504	4
20	172	4
240	456	2
134	406	14
433	461	18
112	225	10
128	438	13
23	273	3
349	481	23
304	361	16
55	416	49
359	432	13
327	469	5
46	155	43
65	343	38
109	314	24
395	414	32
171	507	46
437	497	6
437	506	43
149	375	48
81	396	1
183	423	49
168	308	4
256	471	11
274	410	31
58	72	29
236	506	36
99	301	33
5	486	34
292	383	40
201	255	15
211	385	47
325	418	37
353	462	37
109	344	43
76	299	6
94	383	23
195	321	47
321	445	16
95	99	1
272	349	50
174	302	47
21	141	28
335	339	12
47	122	24
201	456	15
23	175	16
262	339	2
30	218	14
73	364	9
88	143	25
44	371	46
157	325	21
175	422	9
223	502	32
116	116	2
37	157	12
204	241	17
353	514	23
197	382	17
175	405	47
135	211	21
283	369	5
270	298	18
144	470	35
193	379	27
119	223	7
117	276	31
319	355	11
190	449	34
298	461	14
257	470	28
104	407	3
160	373	11
447	471	43
3	180	13
22	438	7
24	514	20
265	450	11
133	365	49
272	377	5
105	412	42
125	506	14
272	387	7
152	289	29
216	224	37
41	153	12
332	362	17
179	487	12
310	392	41
372	383	8
197	215	21
267	307	15
40	103	21
164	170	31
378	473	40
335	370	1
105	475	23
214	273	49
53	163	3
191	453	47
402	414	49
262	393	18
241	325	28
170	378	45
321	438	4
299	485	44
363	463	48
113	304	32
39	489	8
38	317	29
266	504	13
430	492	33
61	477	16
33	481	19
178	307	46
426	469	50
92	473	37
152	484	18
117	228	45
166	267	17
418	442	8
334	369	46
166	192	29
23	482	37
307	368	21
69	204	40
64	112	37
47	361	27
244	427	1
88	255	46
165	212	33
244	462	22
127	228	2
391	398	33
31	359	47
63	279	39
119	404	45
413	418	2
13	92	37
8	151	12
43	492	11
76	320	26
161	293	39
98	310	6
51	246	1
65	244	23
37	361	27
65	86	24
236	418	22
107	138	36
450	502	37
184	199	44
120	390	29
194	477	1
187	447	26
201	292	15
149	273	8
191	214	17
268	508	49
83	213	11
218	294	46
164	468	11
145	473	6
133	202	13
39	256	50
365	477	9
326	441	18
188	482	13
291	363	29
358	419	12
40	501	12
184	269	9
121	441	12
7	150	44
66	454	13
196	469	22
95	318	38
378	476	47
113	128	34
158	173	43
169	440	20
331	449	43
154	275	5
279	351	5
171	346	6
181	392	35
127	135	6
137	272	1
415	469	44
210	416	16
8	306	7
10	284	7
165	456	16
116	197	28
354	429	41
54	448	33
293	456	42
175	349	46
48	491	24
157	410	20
90	398	5
52	324	33
88	190	39
68	121	9
325	499	8
180	378	22
89	325	23
104	359	35
462	491	8
96	98	11
376	509	2
255	401	41
221	299	15
173	475	33
79	463	47
209	422	12
34	89	49
418	478	5
236	308	48
20	337	19
361	399	50
306	369	34
123	437	6
226	247	36
140	404	24
36	367	22
216	300	41
180	361	43
12	94	48
127	138	28
207	298	30
312	430	37
103	511	35
224	250	21
41	461	49
161	481	9
195	463	5
125	491	50
234	379	37
284	330	46
235	464	27
175	421	44
65	425	25
7	286	26
149	232	32
71	344	37
26	460	31
109	348	7
35	310	2
204	352	41
263	276	21
38	381	25
261	469	43
340	495	44
74	169	45
68	316	42
394	395	16
191	394	50
63	65	6
339	434	4
65	107	14
328	378	18
134	355	20
122	272	19
187	485	1
87	468	41
22	345	42
158	269	21
17	488	12
186	200	21
70	373	18
285	390	24
58	148	28
10	314	36
305	366	11
223	340	23
173	278	31
85	410	5
152	335	12
99	356	16
227	410	40
258	422	1
294	505	7
91	374	33
196	417	32
122	384	43
215	216	41
66	93	30
159	467	19
416	420	12
147	501	12
120	215	31
209	277	9
125	243	21
45	261	46
96	126	21
83	376	36
134	214	12
197	369	8
276	475	47
110	220	18
51	426	27
149	291	18
60	440	15
219	242	3
75	241	29
135	150	23
356	386	45
60	405	29
81	95	21
140	235	12
109	235	50
172	305	47
46	235	11
417	471	23
38	77	18
356	357	6
136	512	35
212	249	33
168	399	38
54	221	37
212	411	13
395	474	7
433	472	33
36	343	5
174	326	34
364	513	32
164	323	13
303	361	6
23	37	23
198	220	47
374	484	17
258	270	9
401	501	44
248	282	6
164	185	13
113	163	36
84	156	25
131	234	48
157	465	36
143	414	30
355	491	47
174	455	17
217	350	25
276	303	39
238	431	4
93	149	35
159	280	17
51	362	8
12	335	5
120	430	38
441	478	44
186	257	45
270	369	39
10	28	39
314	346	20
66	212	4
22	384	48
20	123	29
254	294	1
136	513	20
58	213	12
384	485	25
258	322	15
306	455	24
25	356	10
129	262	40
53	500	6
263	290	32
38	440	7
306	366	25
219	337	13
337	376	12
31	514	11
219	323	24
254	339	43
36	476	15
349	496	35
142	220	24
120	166	38
32	53	6
244	343	44
110	251	13
151	167	44
324	461	10
42	320	33
306	382	11
464	504	4
199	395	48
180	226	13
123	495	14
334	461	10
4	214	17
260	479	26
95	172	6
218	405	48
344	382	6
73	194	19
86	438	12
154	257	37
361	478	38
167	370	23
185	410	19
23	382	28
71	270	38
38	293	6
49	147	15
85	352	1
129	356	33
8	74	50
324	411	27
79	211	2
305	350	39
210	214	26
199	379	21
373	461	47
150	185	33
163	493	49
199	414	31
46	70	23
126	304	19
11	46	27
198	513	49
63	100	15
115	482	47
299	442	3
373	437	5
70	453	44
303	496	1
272	450	29
45	254	31
507	513	3
281	508	9
54	477	20
131	388	12
18	417	45
55	217	11
224	300	32
200	376	6
192	371	50
259	431	8
227	231	3
105	463	50
158	331	11
393	436	10
458	491	33
281	447	29
41	292	30
277	479	37
305	461	47
109	322	17
182	310	13
2	242	17
139	311	21
267	474	30
172	460	44
377	499	3
204	216	3
78	490	16
94	205	16
130	398	3
190	378	25
159	290	42
173	426	22
48	119	11
118	189	44
108	434	21
159	216	36
224	416	8
193	335	27
44	45	42
108	391	35
256	423	7
388	514	25
295	329	26
14	369	19
379	408	43
213	317	24
263	397	34
78	402	22
59	250	9
219	385	8
211	227	7
187	451	48
448	450	41
296	428	31
191	209	38
15	219	2
237	417	6
24	437	47
132	259	4
196	280	35
96	411	23
454	472	17
252	321	16
155	480	4
342	399	33
340	409	24
268	411	5
353	392	23
251	463	4
175	348	19
273	349	37
88	456	15
10	153	29
107	421	30
270	448	48
20	21	9
232	387	44
62	487	38
377	430	34
119	403	44
56	425	25
127	499	44
75	435	24
36	275	44
150	211	23
291	336	21
11	221	33
199	468	1
385	420	26
242	388	26
189	259	44
229	343	15
83	429	30
108	499	7
322	473	17
76	151	37
72	498	8
162	176	28
250	504	45
334	368	1
184	197	34
84	115	14
76	316	42
164	302	14
56	166	23
203	437	16
147	495	39
12	401	47
143	236	10
139	464	28
210	331	44
46	227	33
384	476	37
187	346	13
110	198	50
242	441	18
99	178	1
378	387	41
261	486	18
210	247	14
27	319	30
52	412	21
261	362	24
268	269	9
33	58	18
14	381	49
268	487	4
169	304	7
162	422	27
97	280	21
272	474	41
278	443	9
121	283	6
486	499	25
145	277	47
387	441	35
167	206	31
122	202	34
140	440	20
14	404	29
239	480	26
114	164	12
163	281	13
254	355	30
489	505	25
36	189	16
324	325	21
18	282	25
55	326	46
155	498	31
256	467	16
69	389	5
224	370	48
95	419	48
3	397	28
418	514	37
39	288	20
448	507	38
5	15	34
301	492	6
340	493	14
364	416	9
69	275	43
307	478	49
132	295	49
83	254	27
91	484	29
64	281	38
364	409	29
63	451	30
99	431	7
176	176	47
7	192	9
459	486	29
169	269	13
491	502	27
24	86	1
274	338	37
109	263	36
94	363	24
121	385	25
101	275	11
241	360	20
453	513	43
202	237	23
431	432	5
27	498	47
430	451	38
63	492	34
11	231	11
244	272	22
153	180	5
269	296	13
164	250	24
170	480	49
124	514	6
137	242	13
192	315	10
91	370	48
82	177	21
64	348	7
274	441	12
9	342	23
4	387	25
39	473	42
54	188	35
134	203	7
277	509	19
147	486	14
23	133	42
136	152	13
157	480	1
164	424	47
28	87	5
146	474	19
3	373	16
62	505	16
49	451	25
210	296	30
202	219	22
432	466	5
83	239	11
271	374	7
41	407	40
277	324	39
13	37	29
212	400	22
268	461	46
431	502	23
175	176	35
180	290	26
71	170	22
144	396	31
215	365	19
126	289	25
147	359	50
305	481	27
313	428	15
244	296	21
29	377	38
85	304	36
293	429	33
25	294	30
9	475	43
353	407	35
107	359	31
50	228	39
117	383	45
235	449	29
13	486	36
298	488	28
265	304	32
428	512	4
114	192	21
48	303	10
16	294	19
43	240	49
321	330	24
106	197	6
223	405	29
339	371	35
152	402	23
138	481	18
263	390	25
43	316	1
255	324	5
211	377	18
56	340	31
240	455	5
425	433	41
331	416	37
187	445	29
81	476	33
303	338	46
10	423	49
31	124	43
161	511	25
34	174	46
136	319	29
24	53	7
125	483	29
300	337	47
268	489	36
43	220	11
100	339	16
175	456	50
269	456	21
96	129	17
192	324	49
298	416	50
60	385	31
188	477	14
22	463	14
392	506	5
273	513	32
15	252	3
216	391	36
383	469	27
296	383	4
173	412	27
290	493	9
241	389	35
175	227	44
70	454	17
113	455	44
195	400	10
186	442	6
56	244	50
132	305	42
77	222	3
96	453	30
142	233	50
303	388	26
84	95	40
361	397	39
35	168	49
31	144	42
45	136	27
229	310	33
182	403	29
131	175	10
181	451	10
283	420	35
348	361	3
15	493	45
254	373	21
37	41	29
85	292	31
11	82	30
258	426	30
146	275	24
33	97	21
30	460	22
40	174	16
311	399	12
93	441	8
272	380	37
7	226	45
109	494	11
71	228	34
179	318	12
211	241	12
25	276	22
301	340	31
399	493	36
266	490	50
95	469	43
399	480	48
108	328	16
236	380	7
260	440	25
50	328	11
249	380	19
276	452	2
111	287	9
83	250	39
372	498	15
90	185	2
144	488	32
166	507	47
212	347	4
284	310	44
18	318	13
160	277	21
166	319	38
296	445	31
44	491	22
188	399	43
412	469	1
12	45	6
76	498	30
238	318	14
129	310	17
77	407	35
100	498	29
68	234	17
247	463	14
189	271	47
13	148	32
68	268	2
88	104	11
50	242	24
176	495	13
39	499	43
218	395	6
77	83	6
47	254	7
174	182	3
456	482	21
316	359	1
103	120	4
359	475	23
399	445	34
236	293	44
204	401	12
119	215	34
102	180	37
336	441	11
129	406	28
316	514	5
6	228	41
318	348	17
190	425	6
209	411	31
421	484	7
228	434	30
262	437	46
256	445	29
412	466	5
74	125	26
93	202	31
372	412	23
87	384	35
210	258	16
113	349	29
139	345	5
103	344	18
17	371	44
120	406	36
12	240	8
26	511	36
246	414	3
298	400	2
154	225	34
418	432	39
76	321	36
30	278	6
142	425	12
220	221	13
56	295	43
197	264	13
130	266	21
158	288	33
154	181	32
91	293	42
97	165	38
142	236	21
10	487	11
66	335	42
173	294	27
3	168	21
217	240	50
113	210	35
6	37	25
74	139	27
58	293	27
47	74	30
245	359	10
31	463	30
152	321	47
65	285	50
184	221	48
94	111	33
111	237	49
78	404	38
239	509	2
286	370	30
44	268	38
61	358	17
359	417	42
264	479	48
191	492	17
95	219	26
67	514	42
16	183	26
50	263	45
127	467	26
273	422	4
395	477	49
34	285	48
179	283	2
25	255	30
217	507	14
39	232	39
193	500	3
124	410	45
49	434	39
62	233	35
257	497	4
253	286	38
228	287	37
246	505	2
173	173	35
131	165	35
237	414	4
89	97	41
2	145	4
92	183	17
251	468	10
42	169	43
323	405	7
501	507	22
476	485	19
156	179	46
150	402	11
259	292	40
122	208	16
293	463	41
59	67	31
147	342	47
97	120	3
273	392	40
174	441	39
226	274	1
100	221	20
92	467	39
133	274	25
256	315	17
98	243	6
64	115	21
71	507	16
431	512	9
295	407	37
13	138	25
16	463	38
81	220	29
22	408	7
103	217	10
230	443	25
141	511	11
38	166	29
135	306	3
147	390	13
247	310	19
177	509	8
151	383	50
77	432	37
93	137	29
261	415	37
120	503	9
60	362	6
299	381	17
488	489	44
102	185	23
238	297	48
273	461	29
208	425	50
1	49	11
98	409	7
17	188	46
251	476	23
104	129	27
29	47	20
137	326	24
137	185	45
10	447	21
171	266	45
252	315	6
73	303	16
243	407	45
51	95	47
141	225	26
4	48	1
2	492	11
322	472	13
142	204	42
249	334	9
14	15	23
359	404	19
104	201	24
196	431	25
108	270	50
12	286	36
208	338	23
326	477	49
393	447	26
294	473	39
165	436	41
222	479	3
134	304	9
155	235	33
338	375	22
234	408	13
312	342	16
164	233	27
268	421	44
11	235	37
39	82	19
350	360	23
358	498	15
144	265	2
65	326	38
201	267	8
155	431	4
289	314	46
256	463	18
20	98	13
460	468	25
17	510	12
408	435	4
160	466	5
339	436	38
107	386	6
8	225	39
172	431	24
369	455	35
281	498	40
393	505	11
317	431	6
331	426	11
87	334	49
172	293	24
151	277	43
97	480	23
221	438	45
291	307	44
163	417	16
164	322	34
58	318	40
205	369	10
3	357	22
212	324	35
208	310	30
171	503	40
309	399	22
185	263	36
106	117	30
21	81	4
137	429	42
213	447	13
8	270	5
103	473	37
194	215	39
128	399	10
81	293	42
178	309	42
224	363	6
26	241	24
52	59	13
238	239	49
1	41	6
201	206	49
452	481	31
205	301	39
233	339	25
71	453	26
4	375	21
157	510	13
277	337	4
30	408	2
135	197	45
174	289	38
209	280	23
466	500	13
55	331	19
491	505	31
31	236	47
312	334	46
258	463	31
185	244	30
73	305	47
254	307	7
13	298	46
66	299	11
261	323	47
35	242	13
345	383	28
220	503	6
112	388	24
289	499	5
161	321	3
39	435	12
226	432	43
91	487	36
220	463	24
388	439	22
37	494	14
217	335	39
275	410	20
179	259	49
223	457	21
181	405	45
174	255	4
148	352	42
176	211	34
156	486	11
38	117	28
78	119	20
240	409	1
121	260	41
276	378	9
202	445	25
142	144	15
405	427	17
20	129	28
36	39	12
342	397	50
390	398	23
293	347	16
325	408	1
167	398	34
418	474	31
21	65	42
285	491	1
92	154	27
150	150	17
11	438	26
349	408	1
25	69	48
59	230	41
252	293	38
24	494	5
453	463	29
154	404	36
112	274	19
212	325	28
30	192	11
44	455	29
150	411	12
29	183	38
379	430	9
9	157	20
362	363	48
73	74	26
426	483	29
493	514	38
19	39	49
299	356	20
478	502	41
373	494	8
36	123	47
252	450	13
60	408	9
268	410	36
119	302	11
91	473	39
212	255	38
388	497	28
208	474	8
153	463	29
42	391	2
122	139	50
283	289	14
426	457	11
301	434	35
68	258	21
98	380	28
99	174	43
123	472	49
201	508	24
27	256	14
20	157	33
9	25	40
249	419	3
263	333	3
96	141	6
74	435	11
159	412	29
142	290	31
4	109	14
28	379	23
22	350	5
290	315	5
40	365	33
192	231	5
39	438	7
244	266	32
213	397	50
101	427	18
321	434	4
36	299	40
373	481	14
205	404	10
126	203	4
301	336	44
184	363	32
39	203	19
176	477	28
342	456	3
169	432	26
182	227	46
266	433	11
138	237	23
285	431	15
76	177	15
377	485	33
222	513	39
50	271	49
158	458	25
100	475	2
125	508	22
209	216	18
50	264	18
277	367	27
396	397	27
325	431	11
102	310	4
66	349	42
78	322	26
81	409	27
112	435	32
80	224	40
395	500	14
207	347	3
403	480	17
235	246	42
225	514	7
351	493	14
424	493	39
230	403	21
161	371	49
141	473	2
68	205	33
7	227	19
147	355	20
368	435	24
317	448	22
375	417	2
89	391	45
322	462	25
36	471	18
156	365	40
168	216	41
85	303	11
212	378	35
81	467	5
352	431	46
22	178	30
80	371	3
27	300	5
201	273	12
300	416	11
45	192	9
307	331	6
92	329	36
163	249	14
144	500	47
155	156	12
123	385	49
365	366	46
20	471	2
344	502	42
9	422	43
334	399	33
90	349	4
364	435	43
21	405	43
295	463	18
130	218	34
132	308	7
149	514	26
7	105	39
162	490	9
210	457	2
60	122	24
8	9	34
175	200	28
119	195	30
201	373	5
189	433	5
175	282	19
234	442	21
7	236	12
423	461	23
77	170	34
7	126	31
35	324	43
262	363	10
35	119	14
346	374	17
310	462	30
270	417	2
59	96	13
147	263	39
9	168	47
35	74	7
296	477	5
321	410	31
114	482	28
69	167	19
286	513	15
142	374	31
10	358	44
54	335	20
297	378	28
276	469	21
276	290	27
245	289	40
363	414	8
450	512	23
316	386	10
228	505	35
184	295	29
79	124	49
150	315	7
246	314	49
437	467	39
323	403	20
264	281	6
157	428	45
274	385	5
106	507	29
279	486	11
250	315	36
13	337	22
40	457	7
146	371	48
380	509	26
80	278	17
170	223	5
1	497	47
55	497	13
228	448	15
91	429	10
10	191	7
303	409	39
355	376	36
30	346	33
6	355	20
5	224	19
75	455	11
400	478	1
158	287	16
29	176	48
251	345	33
135	243	8
169	349	34
150	272	31
187	232	22
17	28	44
34	122	15
139	151	37
132	272	24
255	370	4
37	334	47
126	229	24
336	502	46
81	223	43
38	53	3
53	465	37
110	345	50
211	514	42
230	309	1
141	335	30
201	277	20
306	322	13
149	439	41
287	391	19
177	357	50
401	439	16
2	463	1
340	513	38
96	252	14
198	310	24
277	416	33
97	397	21
4	336	27
125	353	21
408	447	47
113	510	44
314	388	47
251	270	6
152	421	32
50	488	45
197	222	27
338	408	18
77	257	1
219	434	5
76	125	34
16	498	34
33	374	49
264	433	43
168	453	18
168	184	13
349	390	28
190	277	49
199	489	35
296	345	20
221	493	34
144	226	23
243	363	41
127	393	27
110	474	42
225	291	18
164	292	35
138	493	49
139	221	21
411	430	28
165	419	22
20	255	47
358	458	48
158	268	31
411	485	22
158	283	23
73	432	6
45	74	21
152	409	40
231	466	9
5	343	8
246	327	13
405	480	47
16	478	4
205	293	48
25	464	3
187	477	23
335	342	49
300	306	25
10	463	40
95	410	3
282	433	24
114	438	16
294	304	49
64	250	49
123	426	19
386	470	36
188	323	21
15	248	17
100	178	22
293	304	37
127	473	49
83	244	30
140	167	37
122	425	16
167	364	26
161	432	31
7	366	34
156	206	28
5	201	34
88	308	44
72	280	13
103	256	23
213	258	41
228	511	48
279	299	44
304	316	30
275	351	46
469	505	30
139	263	10
343	432	10
60	474	35
43	109	25
68	264	3
281	327	21
116	279	19
159	283	47
95	383	33
197	466	13
34	375	34
113	222	10
34	242	30
89	348	50
25	295	28
190	225	10
231	323	26
177	184	49
227	484	35
186	393	44
348	472	43
425	482	22
21	403	9
303	340	15
229	296	26
51	456	33
130	149	2
37	63	35
234	463	21
376	383	43
128	380	34
6	396	35
39	393	20
13	500	23
458	459	17
101	327	25
130	412	49
310	375	12
126	466	6
483	494	42
81	256	33
11	169	6
363	405	23
331	482	31
9	96	24
1	489	34
146	473	28
212	251	13
162	213	32
27	507	3
48	152	20
35	384	4
92	130	3
13	121	48
158	192	42
278	388	40
463	464	40
139	261	6
394	478	49
3	123	7
79	261	3
123	210	29
290	413	44
399	400	45
45	179	39
85	261	14
144	491	27
202	389	24
403	410	27
92	129	41
142	197	15
46	476	29
119	231	24
143	363	50
231	473	11
56	60	28
426	508	34
75	250	32
32	205	15
47	236	1
227	322	31
151	154	48
4	356	27
33	489	26
175	441	13
220	235	47
16	241	43
160	286	30
68	377	43
82	409	48
118	131	3
174	287	32
37	253	50
243	263	26
49	491	23
299	363	14
143	166	20
